Fecha,Hora,Generación Nacional,Importación,Exportación,Temperatura
31/03/2017,7,480.17,263.29,0.00,20.5
31/03/2017,8,571.00,270.05,0.00,22.5
31/03/2017,9,637.54,270.30,0.00,25.0
31/03/2017,10,700.22,243.81,0.00,27.0
31/03/2017,11,722.27,244.37,0.00,29.0
31/03/2017,12,700.88,244.28,0.00,30.5
31/03/2017,13,734.71,244.55,0.00,31.5
31/03/2017,14,764.11,244.18,0.00,31.5
31/03/2017,15,734.59,243.75,0.00,31.0
31/03/2017,16,655.63,243.16,0.00,30.0
31/03/2017,17,581.63,240.59,0.00,28.5
31/03/2017,18,787.18,113.82,31.00,27.0
31/03/2017,19,825.70,113.82,31.00,25.5
31/03/2017,20,797.11,113.82,41.00,24.5
31/03/2017,21,713.56,113.82,31.00,24.0
31/03/2017,22,517.48,203.10,5.09,24.0
31/03/2017,23,467.13,203.10,4.69,24.0
01/04/2017,0,457.76,166.93,0.00,23.5
01/04/2017,1,441.83,167.03,0.00,23.0
01/04/2017,2,429.12,167.05,0.00,22.5
01/04/2017,3,425.10,166.94,0.00,22.0
01/04/2017,4,430.84,166.91,0.00,22.0
01/04/2017,5,449.84,166.98,0.00,22.0
01/04/2017,6,449.63,184.70,0.00,23.0
01/04/2017,7,515.07,184.70,0.00,24.0
01/04/2017,8,593.87,184.70,0.00,25.0
01/04/2017,9,619.46,194.70,0.00,26.0
01/04/2017,10,646.31,178.70,0.00,27.0
01/04/2017,11,655.72,178.70,0.00,28.5
01/04/2017,12,629.32,168.70,0.00,29.5
01/04/2017,13,616.97,168.70,0.00,30.5
01/04/2017,14,616.64,168.70,0.00,31.5
01/04/2017,15,610.92,168.70,0.00,31.0
01/04/2017,16,581.86,168.70,0.00,30.0
01/04/2017,17,560.63,168.70,0.00,29.0
01/04/2017,18,717.75,90.82,0.00,27.5
01/04/2017,19,767.12,90.82,0.00,25.5
01/04/2017,20,731.17,90.82,0.00,24.0
01/04/2017,21,661.89,90.82,0.00,23.5
01/04/2017,22,511.89,166.97,0.00,23.0
01/04/2017,23,447.22,167.10,0.00,23.0
02/04/2017,0,409.17,177.89,10.00,22.0
02/04/2017,1,387.57,178.00,10.00,21.0
02/04/2017,2,370.46,178.13,10.00,21.0
02/04/2017,3,363.83,178.12,10.00,21.0
02/04/2017,4,366.70,177.99,10.00,21.0
02/04/2017,5,372.17,177.89,10.00,21.0
02/04/2017,6,361.27,178.26,10.00,20.5
02/04/2017,7,395.70,167.26,0.00,21.0
02/04/2017,8,399.48,204.63,0.00,22.5
02/04/2017,9,438.27,204.63,0.00,24.0
02/04/2017,10,465.84,204.63,0.00,27.0
02/04/2017,11,479.53,204.63,0.00,29.5
02/04/2017,12,483.46,204.63,0.00,31.0
02/04/2017,13,490.95,204.63,0.00,32.0
02/04/2017,14,492.03,204.63,0.00,32.0
02/04/2017,15,494.93,204.63,0.00,31.5
02/04/2017,16,482.08,201.40,0.00,30.5
02/04/2017,17,475.90,201.85,0.00,29.5
02/04/2017,18,615.24,120.82,0.00,28.0
02/04/2017,19,690.24,120.82,0.00,26.0
02/04/2017,20,683.87,120.82,0.00,24.5
02/04/2017,21,626.82,120.82,0.00,24.0
02/04/2017,22,493.41,178.49,10.00,24.0
02/04/2017,23,447.64,167.62,0.00,24.0
03/04/2017,0,415.06,167.41,0.00,23.0
03/04/2017,1,393.44,167.48,0.00,22.0
03/04/2017,2,389.69,163.90,0.00,21.5
03/04/2017,3,386.70,174.17,10.00,21.0
03/04/2017,4,395.30,167.32,0.00,20.5
03/04/2017,5,438.88,167.32,0.15,20.5
03/04/2017,6,481.84,179.11,0.00,21.5
03/04/2017,7,537.46,217.39,0.00,22.0
03/04/2017,8,641.45,248.39,0.00,23.5
03/04/2017,9,697.36,261.40,0.00,26.5
03/04/2017,10,718.01,268.39,0.00,28.5
03/04/2017,11,738.54,268.39,0.00,30.0
03/04/2017,12,704.95,268.39,0.00,31.5
03/04/2017,13,736.03,268.39,0.00,32.0
03/04/2017,14,769.37,268.39,0.00,32.0
03/04/2017,15,760.10,268.39,0.00,32.0
03/04/2017,16,720.98,237.39,0.00,31.5
03/04/2017,17,624.34,237.39,0.00,30.5
03/04/2017,18,835.44,80.82,11.84,29.5
03/04/2017,19,882.52,80.82,11.81,28.0
03/04/2017,20,838.28,80.82,15.77,26.5
03/04/2017,21,768.62,80.82,15.00,25.5
03/04/2017,22,543.61,197.61,0.00,25.0
03/04/2017,23,483.69,197.10,0.00,25.0
04/04/2017,0,480.68,166.97,0.00,24.5
04/04/2017,1,462.36,167.09,0.00,23.5
04/04/2017,2,454.40,167.16,0.00,23.0
04/04/2017,3,452.23,167.19,0.00,22.5
04/04/2017,4,461.81,175.23,8.45,21.5
04/04/2017,5,515.00,175.60,8.70,21.5
04/04/2017,6,531.21,187.44,0.00,22.0
04/04/2017,7,588.60,222.44,0.00,22.5
04/04/2017,8,691.87,239.30,0.00,24.5
04/04/2017,9,744.39,245.73,0.00,27.0
04/04/2017,10,781.66,244.36,0.00,29.0
04/04/2017,11,794.54,245.50,0.00,30.5
04/04/2017,12,761.16,248.21,0.00,31.5
04/04/2017,13,786.30,250.93,0.00,32.5
04/04/2017,14,803.76,256.26,0.00,32.5
04/04/2017,15,781.03,255.93,0.00,32.0
04/04/2017,16,719.24,241.65,0.00,31.0
04/04/2017,17,629.28,241.65,0.00,29.5
04/04/2017,18,836.24,80.82,0.00,28.0
04/04/2017,19,878.33,80.82,0.00,26.5
04/04/2017,20,838.63,80.82,0.00,25.5
04/04/2017,21,772.01,80.82,0.00,25.0
04/04/2017,22,566.73,196.36,0.00,24.5
04/04/2017,23,509.79,197.29,0.00,24.0
05/04/2017,0,501.97,165.98,0.00,23.5
05/04/2017,1,484.39,166.10,0.00,23.5
05/04/2017,2,470.54,166.21,0.00,22.5
05/04/2017,3,464.75,166.41,0.00,22.0
05/04/2017,4,480.67,165.91,0.00,22.0
05/04/2017,5,514.48,187.82,20.00,22.0
05/04/2017,6,483.50,238.35,0.00,22.5
05/04/2017,7,553.37,260.73,0.00,23.0
05/04/2017,8,649.71,270.94,0.00,24.5
05/04/2017,9,715.28,266.77,0.00,27.0
05/04/2017,10,755.24,270.15,0.00,28.0
05/04/2017,11,773.37,268.00,0.00,29.0
05/04/2017,12,730.46,281.14,0.00,31.0
05/04/2017,13,745.67,285.53,0.00,32.0
05/04/2017,14,778.03,275.07,0.00,32.0
05/04/2017,15,772.46,273.95,0.00,32.5
05/04/2017,16,716.17,263.36,0.00,32.0
05/04/2017,17,619.21,264.56,0.00,30.0
05/04/2017,18,855.45,75.82,10.00,28.5
05/04/2017,19,889.08,75.82,0.00,27.5
05/04/2017,20,849.59,75.82,0.00,26.5
05/04/2017,21,788.86,75.82,0.81,26.0
05/04/2017,22,570.95,196.21,0.00,25.0
05/04/2017,23,510.23,196.31,0.00,24.0
06/04/2017,0,497.76,168.10,0.00,24.0
06/04/2017,1,479.78,168.02,0.00,23.5
06/04/2017,2,467.07,168.11,0.00,23.0
06/04/2017,3,457.41,168.12,0.00,23.0
06/04/2017,4,473.84,168.15,0.00,22.0
06/04/2017,5,515.80,174.83,6.84,21.5
06/04/2017,6,494.22,222.11,0.00,22.5
06/04/2017,7,538.19,271.83,0.00,23.0
06/04/2017,8,648.44,289.26,0.00,24.0
06/04/2017,9,705.43,289.03,0.00,26.0
06/04/2017,10,754.87,284.41,0.00,28.5
06/04/2017,11,775.56,287.88,0.00,31.0
06/04/2017,12,750.12,284.70,0.00,32.5
06/04/2017,13,769.39,289.55,0.00,33.5
06/04/2017,14,794.67,281.55,0.00,33.0
06/04/2017,15,775.88,279.43,0.00,32.0
06/04/2017,16,694.84,284.68,0.00,31.0
06/04/2017,17,612.99,273.22,0.00,29.0
06/04/2017,18,863.17,59.00,0.00,29.5
06/04/2017,19,908.79,59.00,0.00,28.0
06/04/2017,20,871.11,59.00,0.00,25.0
06/04/2017,21,803.41,59.00,0.00,24.5
06/04/2017,22,573.51,198.14,0.00,24.0
06/04/2017,23,509.05,198.17,0.00,24.0
07/04/2017,0,492.94,167.86,0.00,23.5
07/04/2017,1,472.40,168.01,0.00,23.0
07/04/2017,2,455.98,168.07,0.00,22.5
07/04/2017,3,451.88,168.03,0.00,22.0
07/04/2017,4,465.50,168.28,0.00,21.5
07/04/2017,5,493.54,170.86,2.21,21.0
07/04/2017,6,432.25,266.43,0.00,22.0
07/04/2017,7,523.14,266.53,0.00,23.5
07/04/2017,8,635.65,267.39,0.00,25.0
07/04/2017,9,698.46,258.41,0.00,27.0
07/04/2017,10,726.15,260.39,0.00,28.5
07/04/2017,11,749.54,252.58,0.00,30.0
07/04/2017,12,731.98,255.02,0.00,31.5
07/04/2017,13,763.24,257.16,0.00,32.5
07/04/2017,14,790.23,249.11,0.00,33.5
07/04/2017,15,775.76,249.50,0.00,34.5
07/04/2017,16,694.15,258.61,0.00,33.5
07/04/2017,17,626.21,246.65,0.00,31.5
07/04/2017,18,845.96,75.82,10.90,30.5
07/04/2017,19,892.10,75.82,18.66,30.0
07/04/2017,20,854.40,75.82,11.21,29.0
07/04/2017,21,795.61,75.82,11.73,28.0
07/04/2017,22,574.78,198.08,0.00,27.0
07/04/2017,23,512.40,197.63,0.00,26.0
08/04/2017,0,495.85,167.89,0.00,25.5
08/04/2017,1,472.06,167.99,0.00,24.5
08/04/2017,2,452.39,167.85,0.00,23.5
08/04/2017,3,446.84,167.78,0.00,22.5
08/04/2017,4,457.69,167.81,0.00,21.5
08/04/2017,5,470.52,167.51,0.00,21.0
08/04/2017,6,418.04,237.15,0.00,21.5
08/04/2017,7,473.14,252.15,0.00,22.5
08/04/2017,8,530.56,269.15,0.00,24.0
08/04/2017,9,563.95,282.15,0.00,26.5
08/04/2017,10,596.19,272.04,0.00,28.5
08/04/2017,11,603.42,274.67,0.00,29.5
08/04/2017,12,572.51,272.03,0.00,30.5
08/04/2017,13,562.49,271.66,0.00,32.5
08/04/2017,14,550.56,270.96,0.00,34.0
08/04/2017,15,538.69,270.98,0.00,32.5
08/04/2017,16,515.20,269.70,0.00,30.5
08/04/2017,17,515.64,252.15,0.00,29.5
08/04/2017,18,759.14,85.30,0.00,28.0
08/04/2017,19,809.25,84.92,0.00,26.0
08/04/2017,20,775.43,85.11,0.00,25.5
08/04/2017,21,715.55,84.81,0.00,26.0
08/04/2017,22,563.60,167.29,0.00,25.5
08/04/2017,23,502.67,167.50,0.00,25.0
09/04/2017,0,461.26,168.67,0.00,25.5
09/04/2017,1,440.44,168.65,0.00,25.0
09/04/2017,2,422.81,168.60,0.00,23.5
09/04/2017,3,411.90,168.63,0.00,22.5
09/04/2017,4,413.81,168.57,0.00,21.5
09/04/2017,5,411.45,168.57,0.00,21.0
09/04/2017,6,402.13,168.81,0.00,22.0
09/04/2017,7,442.58,168.71,0.00,24.0
09/04/2017,8,436.36,209.04,0.00,24.5
09/04/2017,9,447.63,224.87,0.00,25.0
09/04/2017,10,471.63,224.88,0.00,27.0
09/04/2017,11,488.43,220.15,0.00,29.0
09/04/2017,12,493.25,220.15,0.00,30.5
09/04/2017,13,490.89,220.15,0.00,31.5
09/04/2017,14,490.20,220.15,0.00,32.5
09/04/2017,15,488.95,220.15,0.00,32.0
09/04/2017,16,479.64,220.15,0.00,30.5
09/04/2017,17,478.95,220.15,0.00,29.0
09/04/2017,18,675.28,112.82,0.00,27.5
09/04/2017,19,738.13,112.82,0.00,26.0
09/04/2017,20,706.41,110.82,0.00,25.0
09/04/2017,21,641.17,112.82,0.00,25.5
09/04/2017,22,516.16,168.77,0.00,25.5
09/04/2017,23,461.98,168.64,0.00,24.5
10/04/2017,0,433.69,168.58,0.00,24.0
10/04/2017,1,412.71,168.12,0.00,23.5
10/04/2017,2,395.26,168.14,0.00,22.5
10/04/2017,3,396.46,168.19,0.00,22.0
10/04/2017,4,411.61,168.19,0.00,21.5
10/04/2017,5,426.45,168.03,0.00,21.0
10/04/2017,6,408.54,215.30,0.00,22.0
10/04/2017,7,486.59,218.05,0.00,23.0
10/04/2017,8,573.94,218.87,0.00,23.0
10/04/2017,9,623.71,221.09,0.00,24.5
10/04/2017,10,672.00,213.88,0.00,27.5
10/04/2017,11,691.68,216.71,0.00,29.5
10/04/2017,12,665.71,227.21,0.00,31.0
10/04/2017,13,685.94,228.10,0.00,32.0
10/04/2017,14,713.11,213.00,0.00,32.0
10/04/2017,15,707.05,210.46,0.00,32.0
10/04/2017,16,664.21,206.10,0.00,30.0
10/04/2017,17,600.95,206.10,0.00,27.5
10/04/2017,18,656.32,129.82,5.22,25.5
10/04/2017,19,702.85,129.82,11.05,22.5
10/04/2017,20,674.08,129.82,10.28,21.5
10/04/2017,21,603.85,129.82,0.00,22.0
10/04/2017,22,470.44,198.09,0.00,22.0
10/04/2017,23,414.98,197.87,0.00,22.0
11/04/2017,0,414.40,168.51,0.00,22.0
11/04/2017,1,397.57,168.51,0.00,22.0
11/04/2017,2,389.28,168.36,0.00,22.0
11/04/2017,3,385.77,168.36,0.00,21.5
11/04/2017,4,395.94,168.47,0.00,21.0
11/04/2017,5,409.28,168.37,0.00,21.0
11/04/2017,6,367.92,228.89,0.00,21.5
11/04/2017,7,410.06,262.89,0.00,22.0
11/04/2017,8,464.94,287.89,0.00,22.0
11/04/2017,9,497.13,287.89,0.00,23.0
11/04/2017,10,533.09,281.10,0.00,25.5
11/04/2017,11,565.04,278.30,0.00,27.5
11/04/2017,12,561.34,276.10,0.00,28.5
11/04/2017,13,589.63,276.10,0.00,30.0
11/04/2017,14,597.23,276.10,0.00,32.0
11/04/2017,15,590.52,273.87,0.00,33.0
11/04/2017,16,568.06,268.81,0.00,31.0
11/04/2017,17,533.90,251.10,0.00,28.5
11/04/2017,18,731.14,129.82,17.39,27.5
11/04/2017,19,780.40,129.82,22.54,26.0
11/04/2017,20,738.77,129.82,20.67,25.0
11/04/2017,21,650.61,129.82,4.27,25.0
11/04/2017,22,497.91,198.49,0.00,25.0
11/04/2017,23,434.51,198.65,0.00,24.5
12/04/2017,0,423.32,168.56,0.00,24.0
12/04/2017,1,401.56,168.63,0.00,23.5
12/04/2017,2,388.95,168.49,0.00,23.0
12/04/2017,3,381.09,168.48,0.00,22.0
12/04/2017,4,390.39,168.49,0.00,20.5
12/04/2017,5,398.78,168.66,0.00,20.0
12/04/2017,6,353.69,228.61,0.00,20.0
12/04/2017,7,384.45,252.10,0.00,20.5
12/04/2017,8,461.06,252.54,0.00,22.5
12/04/2017,9,500.68,259.32,0.00,25.0
12/04/2017,10,535.31,258.91,0.00,27.0
12/04/2017,11,548.14,262.10,0.00,28.5
12/04/2017,12,534.40,259.28,0.00,30.0
12/04/2017,13,546.03,252.10,0.00,31.5
12/04/2017,14,556.65,252.10,0.00,33.0
12/04/2017,15,538.77,252.10,0.00,33.5
12/04/2017,16,510.34,255.25,0.00,31.0
12/04/2017,17,496.43,248.58,0.00,29.0
12/04/2017,18,685.97,129.82,0.00,28.0
12/04/2017,19,737.81,129.82,0.00,26.5
12/04/2017,20,701.50,129.82,0.00,25.5
12/04/2017,21,633.59,129.82,0.00,25.0
12/04/2017,22,486.70,198.86,0.00,24.5
12/04/2017,23,423.67,198.96,0.00,24.0
13/04/2017,0,424.71,158.10,0.27,23.5
13/04/2017,1,399.24,158.10,0.20,23.0
13/04/2017,2,386.87,158.10,0.10,22.5
13/04/2017,3,375.41,158.10,0.13,21.5
13/04/2017,4,376.41,158.10,0.11,21.0
13/04/2017,5,383.80,158.10,10.02,21.0
13/04/2017,6,374.81,158.10,9.73,21.0
13/04/2017,7,395.52,158.10,10.14,21.5
13/04/2017,8,436.06,158.10,9.71,22.5
13/04/2017,9,458.15,158.10,9.40,24.5
13/04/2017,10,407.36,228.40,0.00,27.0
13/04/2017,11,423.01,228.55,0.00,29.0
13/04/2017,12,436.40,228.47,0.00,30.0
13/04/2017,13,440.45,228.40,0.00,31.5
13/04/2017,14,446.04,228.44,0.00,33.0
13/04/2017,15,473.47,198.87,0.00,32.5
13/04/2017,16,465.62,198.27,0.00,30.5
13/04/2017,17,433.49,228.18,0.00,28.5
13/04/2017,18,618.43,129.82,0.00,27.5
13/04/2017,19,682.46,129.82,12.66,26.0
13/04/2017,20,656.42,129.82,12.07,24.5
13/04/2017,21,569.69,148.26,0.00,23.5
13/04/2017,22,444.99,198.22,0.00,23.5
13/04/2017,23,391.30,199.03,0.00,24.0
14/04/2017,0,389.29,158.59,0.00,23.5
14/04/2017,1,369.82,158.85,0.00,23.0
14/04/2017,2,351.95,158.68,0.00,22.5
14/04/2017,3,344.43,158.70,0.00,21.5
14/04/2017,4,342.59,158.64,0.00,21.0
14/04/2017,5,349.77,149.82,1.22,21.0
14/04/2017,6,336.14,149.82,1.22,21.0
14/04/2017,7,363.71,149.82,2.14,21.5
14/04/2017,8,387.52,150.41,2.37,22.5
14/04/2017,9,401.81,150.67,2.36,24.5
14/04/2017,10,361.01,204.25,0.00,27.0
14/04/2017,11,379.68,203.74,0.00,29.0
14/04/2017,12,390.33,201.77,0.00,31.0
14/04/2017,13,397.36,202.82,0.00,32.0
14/04/2017,14,403.22,206.20,0.00,33.0
14/04/2017,15,416.95,189.60,0.00,33.5
14/04/2017,16,408.26,193.43,0.00,32.5
14/04/2017,17,418.74,187.35,0.00,31.5
14/04/2017,18,568.33,129.82,0.00,30.0
14/04/2017,19,635.12,129.82,13.43,27.5
14/04/2017,20,614.56,129.82,13.10,26.0
14/04/2017,21,563.25,129.82,8.18,26.0
14/04/2017,22,426.06,198.17,0.00,25.5
14/04/2017,23,369.29,198.50,0.00,25.0
15/04/2017,0,370.03,159.12,0.00,24.5
15/04/2017,1,347.43,158.91,0.00,23.5
15/04/2017,2,335.94,158.87,0.00,22.5
15/04/2017,3,325.88,158.78,0.00,21.5
15/04/2017,4,328.70,158.77,0.00,21.0
15/04/2017,5,342.28,148.69,0.00,21.0
15/04/2017,6,337.50,147.57,0.00,21.0
15/04/2017,7,372.06,147.81,0.00,21.5
15/04/2017,8,406.91,147.92,0.00,23.0
15/04/2017,9,430.52,147.55,0.00,25.0
15/04/2017,10,428.21,170.70,0.00,27.0
15/04/2017,11,447.67,170.54,0.00,29.0
15/04/2017,12,456.07,172.28,0.00,31.0
15/04/2017,13,452.29,178.66,0.00,32.5
15/04/2017,14,441.70,195.28,0.00,32.0
15/04/2017,15,443.00,195.95,0.00,31.5
15/04/2017,16,445.71,189.35,0.00,31.0
15/04/2017,17,451.18,189.35,0.00,29.5
15/04/2017,18,610.96,129.82,12.66,28.0
15/04/2017,19,663.98,129.82,12.74,26.5
15/04/2017,20,634.13,129.82,11.88,25.5
15/04/2017,21,577.04,129.82,7.90,24.5
15/04/2017,22,465.18,168.44,0.00,24.0
15/04/2017,23,413.26,168.85,0.00,24.5
16/04/2017,0,392.66,159.78,0.00,24.5
16/04/2017,1,370.31,159.67,0.00,24.0
16/04/2017,2,349.36,159.60,0.00,23.5
16/04/2017,3,345.21,159.52,0.00,22.5
16/04/2017,4,347.98,159.66,0.00,21.5
16/04/2017,5,356.50,149.72,0.00,21.0
16/04/2017,6,352.18,149.62,0.00,21.5
16/04/2017,7,386.59,149.79,0.00,22.5
16/04/2017,8,416.00,149.44,0.00,23.5
16/04/2017,9,442.63,149.47,0.00,25.5
16/04/2017,10,421.72,195.66,0.00,28.0
16/04/2017,11,477.35,151.50,0.00,29.0
16/04/2017,12,491.35,149.35,0.00,30.5
16/04/2017,13,500.76,151.97,0.00,32.5
16/04/2017,14,509.99,149.35,0.00,33.0
16/04/2017,15,506.33,149.35,0.00,32.0
16/04/2017,16,495.07,149.35,0.00,30.5
16/04/2017,17,494.34,148.59,0.00,29.0
16/04/2017,18,633.49,104.82,0.00,27.5
16/04/2017,19,697.05,104.82,0.00,25.5
16/04/2017,20,676.38,104.82,0.00,24.0
16/04/2017,21,619.05,104.82,0.00,24.0
16/04/2017,22,499.06,166.51,0.00,24.5
16/04/2017,23,437.70,169.56,0.00,24.5
17/04/2017,0,401.89,168.90,0.00,24.0
17/04/2017,1,383.65,168.85,0.00,23.5
17/04/2017,2,366.95,168.87,0.00,23.0
17/04/2017,3,360.92,168.83,0.00,22.5
17/04/2017,4,378.49,168.76,0.00,21.5
17/04/2017,5,392.77,168.84,0.00,21.0
17/04/2017,6,438.77,169.82,0.00,22.0
17/04/2017,7,563.61,163.45,0.00,23.0
17/04/2017,8,678.43,163.00,0.00,24.5
17/04/2017,9,723.10,163.00,0.00,26.5
17/04/2017,10,750.85,182.42,0.00,28.5
17/04/2017,11,777.69,182.66,0.00,31.0
17/04/2017,12,759.25,182.88,0.00,32.0
17/04/2017,13,766.14,180.95,0.00,31.5
17/04/2017,14,787.66,191.02,0.00,31.0
17/04/2017,15,788.26,183.56,0.00,31.0
17/04/2017,16,743.80,180.47,0.00,30.5
17/04/2017,17,660.86,179.91,0.00,29.0
17/04/2017,18,808.60,75.82,0.00,27.5
17/04/2017,19,858.17,75.82,0.00,26.0
17/04/2017,20,829.16,75.82,0.00,25.0
17/04/2017,21,759.38,75.82,0.00,24.5
17/04/2017,22,561.61,188.83,0.00,24.0
17/04/2017,23,490.10,198.62,0.00,23.5
18/04/2017,0,479.59,168.74,0.00,23.0
18/04/2017,1,460.19,168.72,0.00,23.0
18/04/2017,2,449.49,168.72,0.00,22.5
18/04/2017,3,442.69,168.64,0.00,22.0
18/04/2017,4,458.91,168.60,0.00,21.5
18/04/2017,5,490.29,168.58,0.00,21.0
18/04/2017,6,504.92,188.00,0.00,21.5
18/04/2017,7,570.38,218.00,0.00,22.5
18/04/2017,8,673.48,233.00,0.00,24.0
18/04/2017,9,740.24,229.74,0.00,26.0
18/04/2017,10,795.74,219.82,0.00,28.0
18/04/2017,11,821.07,214.04,0.00,30.0
18/04/2017,12,789.96,216.49,0.00,31.0
18/04/2017,13,808.91,216.52,0.00,31.0
18/04/2017,14,800.49,215.66,0.00,31.0
18/04/2017,15,798.50,216.08,0.00,31.5
18/04/2017,16,745.32,210.73,0.00,31.5
18/04/2017,17,666.69,204.82,0.00,30.5
18/04/2017,18,837.40,70.82,0.00,29.5
18/04/2017,19,872.37,70.82,0.00,27.5
18/04/2017,20,837.79,70.82,0.48,25.5
18/04/2017,21,772.59,70.82,0.00,24.5
18/04/2017,22,558.53,198.24,0.00,24.0
18/04/2017,23,498.97,198.31,0.00,24.0
19/04/2017,0,479.92,168.59,0.00,24.0
19/04/2017,1,462.98,168.59,0.00,23.5
19/04/2017,2,448.66,168.69,0.00,23.0
19/04/2017,3,447.07,168.69,0.00,22.5
19/04/2017,4,578.86,139.82,100.00,21.5
19/04/2017,5,620.36,139.82,100.00,21.0
19/04/2017,6,641.01,139.82,94.49,21.5
19/04/2017,7,742.75,134.82,100.00,22.0
19/04/2017,8,690.43,222.87,0.00,22.5
19/04/2017,9,740.14,220.78,0.00,25.0
19/04/2017,10,769.41,234.05,0.00,27.5
19/04/2017,11,788.64,243.78,0.00,29.5
19/04/2017,12,776.22,235.82,0.00,31.5
19/04/2017,13,816.83,217.46,0.00,32.5
19/04/2017,14,808.22,217.87,0.00,32.0
19/04/2017,15,802.22,211.77,0.00,30.0
19/04/2017,16,736.78,216.10,0.00,29.5
19/04/2017,17,677.33,177.95,0.00,29.0
19/04/2017,18,826.15,70.82,0.00,27.5
19/04/2017,19,870.84,70.82,0.00,26.0
19/04/2017,20,847.03,70.82,6.99,24.5
19/04/2017,21,766.94,70.82,0.00,23.5
19/04/2017,22,553.10,198.64,0.00,23.0
19/04/2017,23,488.32,198.52,0.00,23.0
20/04/2017,0,476.96,168.35,0.00,22.5
20/04/2017,1,453.34,168.39,0.00,22.0
20/04/2017,2,442.60,168.45,0.00,22.0
20/04/2017,3,444.37,168.51,0.00,21.5
20/04/2017,4,458.03,168.37,0.00,21.0
20/04/2017,5,487.59,168.62,0.00,21.0
20/04/2017,6,427.86,268.82,0.00,21.0
20/04/2017,7,509.41,275.61,0.00,21.0
20/04/2017,8,690.67,213.82,0.00,21.0
20/04/2017,9,736.08,220.00,0.00,24.0
20/04/2017,10,771.40,228.82,0.00,27.5
20/04/2017,11,791.14,228.82,0.00,28.5
20/04/2017,12,741.74,223.97,0.00,30.0
20/04/2017,13,745.29,228.82,0.00,31.0
20/04/2017,14,775.97,230.16,0.00,31.0
20/04/2017,15,778.58,222.10,0.00,31.0
20/04/2017,16,707.52,228.82,0.00,30.0
20/04/2017,17,642.62,203.82,0.00,28.5
20/04/2017,18,820.15,70.82,0.00,27.5
20/04/2017,19,864.60,70.82,0.00,26.5
20/04/2017,20,839.75,70.82,9.53,25.5
20/04/2017,21,761.48,70.82,0.00,24.5
20/04/2017,22,538.61,198.86,0.00,24.0
20/04/2017,23,478.62,198.98,0.00,24.0
21/04/2017,0,470.71,167.87,0.00,23.5
21/04/2017,1,435.98,167.92,0.00,23.0
21/04/2017,2,431.59,167.92,0.00,22.5
21/04/2017,3,554.59,148.10,107.84,21.5
21/04/2017,4,569.34,148.10,110.47,21.0
21/04/2017,5,603.46,148.10,105.50,21.0
21/04/2017,6,643.58,148.10,111.90,21.0
21/04/2017,7,742.58,148.10,122.75,21.5
21/04/2017,8,852.02,148.10,123.15,23.0
21/04/2017,9,715.98,244.70,0.00,25.5
21/04/2017,10,737.23,245.41,0.00,28.0
21/04/2017,11,755.98,245.54,0.00,29.5
21/04/2017,12,718.86,245.80,0.00,31.0
21/04/2017,13,735.88,245.69,0.00,31.5
21/04/2017,14,751.81,259.09,0.00,30.0
21/04/2017,15,750.44,232.36,0.00,30.0
21/04/2017,16,671.86,243.70,0.00,30.0
21/04/2017,17,589.49,248.68,0.00,28.5
21/04/2017,18,803.63,70.82,0.00,28.0
21/04/2017,19,854.06,70.82,0.00,26.5
21/04/2017,20,806.96,70.82,0.00,24.0
21/04/2017,21,733.68,70.82,0.00,23.0
21/04/2017,22,518.84,199.20,0.00,23.0
21/04/2017,23,448.04,197.75,0.00,22.0
22/04/2017,0,439.13,167.95,0.00,21.0
22/04/2017,1,413.19,167.95,0.00,21.0
22/04/2017,2,403.12,168.40,0.00,21.0
22/04/2017,3,408.03,168.41,0.00,20.5
22/04/2017,4,414.51,168.51,0.00,19.5
22/04/2017,5,422.19,168.40,0.00,19.0
22/04/2017,6,363.76,243.60,0.00,18.5
22/04/2017,7,415.31,259.60,0.00,18.5
22/04/2017,8,511.25,252.44,0.00,22.0
22/04/2017,9,563.12,251.96,0.00,25.5
22/04/2017,10,595.66,252.35,0.00,27.5
22/04/2017,11,603.96,253.59,0.00,29.5
22/04/2017,12,568.74,253.40,0.00,31.0
22/04/2017,13,551.56,253.48,0.00,32.0
22/04/2017,14,526.96,268.15,0.00,32.0
22/04/2017,15,509.44,268.16,0.00,32.0
22/04/2017,16,488.90,265.03,0.00,30.5
22/04/2017,17,499.30,236.60,0.00,28.5
22/04/2017,18,727.28,75.82,1.91,27.5
22/04/2017,19,797.29,75.82,7.84,26.0
22/04/2017,20,759.63,75.82,7.12,24.5
22/04/2017,21,680.50,75.82,0.00,24.0
22/04/2017,22,517.23,168.45,0.00,24.5
22/04/2017,23,453.79,168.46,0.00,23.5
23/04/2017,0,411.37,168.37,0.00,21.5
23/04/2017,1,385.54,167.93,0.00,21.0
23/04/2017,2,371.00,167.89,0.00,21.0
23/04/2017,3,361.43,167.91,0.00,21.0
23/04/2017,4,364.59,168.02,0.00,20.5
23/04/2017,5,365.25,168.04,0.00,20.5
23/04/2017,6,360.90,168.24,0.00,20.5
23/04/2017,7,397.74,168.12,0.00,20.5
23/04/2017,8,405.76,208.17,0.00,23.0
23/04/2017,9,415.47,230.97,0.00,26.5
23/04/2017,10,429.79,239.88,0.00,28.5
23/04/2017,11,457.02,229.37,0.00,30.0
23/04/2017,12,463.90,228.82,0.00,31.5
